text,polarity
"اذهبو عن ثقة 
هو من اروع المطاعم بالعاصمة روما تجدون جميع انواع الاكلات التقليدية الايطالية، الخدمة ممتازة حيث يوجد احترام للعقيدة الدينية فانهم ياكدون عدم وجود اى شي لا تستطيع اكله توجد ايضا جميع انواع السلطات و هى جميعها بوفيه مفتوح فلا بد ان تذهبو كى ترو بانفسكم
",1
"طعام ايطالي لذيذ جداً 
نذهب إلى هناك دائماً في أوقات فراغنا لأننا نقيم في روما ، للحقيقة لم أتذوق أشهى من هذا الطعام، إنه بالفعل يجسد طعم المطبخ الايطالي و يناسب جميع الأذواق ، الطاقم يتعامل بكل لطف وشفافية والأسعار معقولة للجميع ، نأكل وكأننا في منزلنا
",1
"مطعم و منيو جيد يستحق التجربة 
اعتقد انه المطعم الوحيد الجيد في هذه المنطقة ... العاملين في المطعم ايطالين و الخدمة كانت ممتازة ... الأكل بصراحة كان ممتاز بس الملح كان شوي كثير .. السعر مقارنة بالمطاعم الأخرى و جودة الأكل يعتبر لا بأس به ... بشكل عام انا حبيت المطعم
",0
"Schlechtes Essen - Teuer 
Durch eine Frau die an der Straße Werbung gemacht hat sind wir auf La Romanella aufmerksam geworden. Der Service war nicht besonders freundlich. Meine Pizza war wohl die schlechteste die ich je gegessen habe. Selbst die billigste Tiefkühlpizza aus dem Supermarkt hat mehr Geschmack. Die ""Pepperonipizza"" hatte keine einzige Pepperoni, nur eine einzige Scheibe Chorizowurst. Die anderen drei Scheiben waren normale Salami da die andere wohl leer war. Nach dem Motto ""Kunde ist blöd und merkts nicht"", wurde nicht darauf aufmerksam gemacht. Die Lasagne von meinem Freund war schwabbelig und schmeckte komisch. Dass er sie trotzdem gegessen hat, bereute er einige Minuten später da ihm ziemlich schlecht wurde. 4 Euro für eine Sprite. 15% Service auf Alles. Die Toiletten waren ausgelaufen und keine Seife vorhanden-ekelhaft. Nachdem wir kein Trinkgeld gegeben hatten, hat uns die Dame des Restaurants nicht einmal mehr Ciao gesagt sondern nur abschätzig angeguckt. Das macht einen sprachlos!
",-1
"مطعم رائع  
من لحظة وصولنا ، كنا في استقبال وتعامل مثل الملوك! أجواء وبديعة ، والموظفين هو أنيق وأفضل للجميع ، والمأكولات البحرية لا يقارن!
إذا كنت مثل المأكولات البحرية استثنائية ، والأسماك الطازجة... ثم ريستورانتيه إليونورا D' اربوريا أمر لا بد منه عند زيارة روما! حقا أفضل!
",1
"ﺣﻜﺎﻳﺔ 
علي طول في شارع صغير جنب البانتيون بالصدفة دخلت المطعم دة اكلة تحفة والخدمة فية علي اعلا مستوا.نصيحة لو زرت روما حاول تجرب. وبلمناسبة هناك فية مصري في الصالة اسمو aldo كان اسلوبو حلو جدا ﻣﻌﺎﻧﺎ
",1
"الشكر لصاحب المطعم للأكل الممتاز والخدمة الممتازة والمكان الهادي ،والنضافة العالية 
موقع جميل جداً وعائلى ونضيف ، اشكر جميع العاملين فى المطعم للخدمة الممتازة والأكل اللذيذ والشهي وأنصح كل ذائر الى روما ان يقوم فى زيارتة ليتأكد من كلامي . Bay bay Roma....
",1
"أنصح به لمن يرغب في الحصول جو هادئ ومريح 
استندت في البحث عنه على تعليق سابق لشخص زار المطعم ... فعلاً المطعم ممتاز جداً من جميع النواحي وجميل تحت اشراف السيدة فاطمة التي تهيئ جو ممتاز لرواد المطعم ولديهم طباخ مصري مجتهد في إرضاء الزبائن ... أنصح بتجربته
",1
"أفضل مطعم في روما 
من أفضل المطاعم الموجودة في روما .. وخصوصاً أنه بإشراف المميزة فاطمة
يستحق الزيارة
",1
"رائع 
مطعم ممتاااااااااز جدا وطعم الاسباغيتي اكثر من رااااااائع انصح من يزور روما ان يأكل في هذا المطعم............................
",1
"مطعم رائع ، اجواء خاصة 
من المطاعم المحببة على قلبي، مطعم له هوية خاصة ان من ناحية المبنى او الاجواء،الطعام،الرواد،
ام كلثوم والموسيقى الشرقية الاصيلة لها مكانة خاصة في المطعم ..اذا كنت من محبيها ستحب المطعم
",1
"بلا ادنى شك احد الاماكن المفضلة لدي . 
بلا ادنى شك احد الاماكن المفضلة لدي .
مكان اصيل , جو راقٍ ورائع , ماكولات بجودة علية
’ وباختصار كل ما يبحث عنه المرء عندما يخرج من بيته.
",1
"مدهش للغاية 
قمة الاستمتاع وتناول الطعام الاثيوبى ومشاهدة الرقص الاثيوبى في هذا المكان الرائع والاستمتاع باجواء اقل ما توصف بالرائعة والسعر مناسب مقابل سهرة لطيفة
",1
"مكان متنوع لكل شيء 
في شهر اكتوبر2013 زرت ذلك المكان - اخترت هذا المكان لانه يفتح مبكرا ويغلق مبكر من 7 الى 12 مساء وهو مناسب لمن لايحب السهرات يمكنك تناول عشاء محلي خالص وكل المشروبات ومشاهدة عروض شعبية ورقصات - كذلك الاسعار ليست مرتفعة وهي مناسبة جدا حتى للميزانية القليلة
",1
"المكان الوحيد الذي يجمع بين اللعب و المؤكولات و الارجيلة تحت سقف واحد 
موقع المطعم ممتاز و الاكل طيب جدا و العاملين فيه ودودين وطعم الارجيلة فيه ممتازة وانصح من يريد تجربة لعبة البولنج مع الارجيلة زيارة المكان
",1
"مكان رائع وجبات شهيه وخدمة مميزة 
في جو المكان الهادئ استمتعت بالموسيقى الرومانسية .
بالنسبة للأكل كان من المميز ولأول مرة بمدينة القدس تقديمه بطريقة رائعة
النادلة مهتمة براحتي أثناء وجودي في هذا المكان الجميل...........
",1
"مكام ممتاز لقضاء ليلة اوروغوايا 
مكام ممتاز لقضاء ليلة اوروغوايا ، المطعم في حد ذاته مفتوح على المطبخ فيمكنك رؤية مباشرة كيف يثم شياء اللحم مثلا، الخدمة في غاية الورعه
",1
"مكان رائع 
عند سفري لألبانيا ذهبت إلى مدينة شكودرا ووصلنا وكان الجو ممطر ودخلنا للمطعم وتناولنا طعام شهي خصوصا الخبز كان لذيذ جدا والمطعم مطل على منظر جميل
",1
"مطعم العريش 
المطعم جيد ، ومأكولاته طيبة
عصائر المطعم متميزة ولديه خيارات متعددة
الشاورما لديه لذيذة ويتمير بالمشاوي
المشكلة الوحيدة مواقف السيارات
",1
"مطعم رائع 
مطعم رائع واكله لذيذ ومطل على البحر
. ويقدم الاكلات الاسبانية اللذيذة ، وقعداته هاديه وعلى اطلالة البحر ومرسى اليخوت وعندهم طاولات خارجية
",1
"عيد مبارك من فيلا توسكانه 
اول زياره الئ هذا المطعم الذي يتحدث عنه الاخرين في دبي وابو ظبي من خلال الدخول في مشارف الفندق السحر والجمال الرائع في مرافقه حتئ الوصول الئ سحر فيلا توسكانه ترحيب من قبل المضيفه، وستقبال من الشيف والموظفين وكان شي جميل!  طلبنا من الشيف ستافنوا ان يقوم بختار الاطباق العشاءوكان الختيار من الشيف عند حسن الطلب تتمتع بجوده الاطباق الايطاليه من توسكاني الجمبع احب المقبلات جبن موزريلا مع بارميجانه البيتزا مع الجبان والعسل والمكسرات وا تشكيله الباستا اليوميه تتذوف جوده المطبخ الايطالي قم بزياره المطعم. شكرا الشيف وفيلا توسكانه ع هذا الخدمه الحاره واكيد سوف نعود من جديد للزيارتكم
",1
