polarity,text,restaurant_id,user_id
-1,"جربت الهبرقر عندهم ماعليها بس أني أنصدمت طلبت همبرقر دجاج مشوي بـ27 أحسبه وجبه صار قيمة الهمبرقر لحاله وأطلب معه البطاطس والمشروب صك علي حوالي 60 ريال الصراحه أروح جان برغر أرخص وأطعم وأكل لين أشبع ماوصلت 50ريال, هاذي تجربتي الأخيرة عندهم إلا أذا نزلو أسعارهم شوي بحدود المعقول",1412,26479
1,يعجبني هالمطعم لأنه صحي بالدرجة الأول يتم تخييرك في الخبز أو البريد تريده أبيض أو أسمر (بر) وجربت التونه حلوةةة مع السلطه - الدجاج حلو - المرتديلا عجبتني,68,28190
1,"احسن ما عندهم البريد لين وطازج عكس كوينيز صب 
  
 اسوء ما عندهم طعم الدجاج مجمد وفيه ريحه عكس كوينيز صب",68,27949
-1,"بعد مازادوا الاسعار بقاطعهم كنت اخذ ترياكي كبير مع بطاطس وبيسي ب 24  
 اما بعد الزياده الي صارت امس صار ب 30 سلامات قاطعوهم",68,26290
-1,لااستسيغ الاكل البارد وخصوصا الدجاج,68,26088
-1,"زيارتي له كانت بالأمس رحت المطعم بعد نصح بعض الاشخاص وكنت برفقة اخوي اللي قالي انه كويس ومن خارج المطعم ريحة جدا شنيعه ل اللحم المحروق قلت لأخوي الريحه ما تطمن قالي ماعليك 
 طبعا طلبت منهم البرجر رقم ٢ عندهم مدري وش اسمه ... ومع بطاطس 
 جاني البرجر اول ما شفته ماتطمنت 
 اللحم لونه مائل الى السواد و واضح مرره انه موب طازج وخشن ومافيه اي سوائل أبد !! 
 اللحمه أيضا وانا اكلها ما حسيت فيها اي طعم والمصيبه مضافه عليها ثوم تقريبا ""خلطه الثوم البيضا "" 
 يعني مافي امل تحس ان سبب سوء البرجر بسبب زيادة الشوي اللحم نفسه سيء جدا ومافيها اي طعم 
 بالنسبه للبطاطس جاني وهو غير مقلي تماما جلست احاول اكل فيه بس انسدت نفسي ولاكملته 
 الأسعار بالنسبه للطعم المخيس لا يستحق !! 
 تقييمي للمطعم ١ / ١٠ 
 الـ 1 هذي للسبرايت البارد بس ههههههههههه  
 لو كان مطعم وجبات مختلفه وفيه هذا البرجر ماراح ادقق كثير لكن مطعم كامل واسمه برجر فيول والطباخين ماهم عارفين يضبطون البرجر مصيبه وربي !!",1412,15505
1,"الزيارة كانت اليوم الأحد 22 سبتمبر 2013  
 كل الدجاج عندهم مشوي واللي يختلف الصوص 
 الخدمة جيدة والطعم رائع جدا  
 النظافة عالية والأسعار متوسطة 
 الطعم رائع جدا جدا",1412,36733
-1,"فعلا مثل ماقريت اغلب التعليقات ماعجبهم .. 
 صراحه جربت المطعم مره ولا عاد اجربه .. 
 البرغر مافي شي مميز ...        حتى البطاطس كانه بطاطس بيت مقطع عادي مافي طعم او شي مميز .. 
  
 مانصح فيه  
 0/10",1412,35681
-1,"فرع الرياض قرب التميمي  
 قبل شهر تقريبا 
 + 
 كررتها بعد اسبوعان عشان يكون التقييم عادل ومع فرع صحارى 
  
 طلبت كلاسيك في المره الاوولى والصوص دامر الطعم  
 المره الثانيه نفس الطلب وطلبت منهم ان الصوصات تكون برى  «« يقالكم بحلل هل صوص مخرب ولا لا  
  
  
 طعمه افضل من المره الاولى ولكن طعم الخبز سيى تكرم النعمه 
  
 الاسعار غاليه ٢ برجر و ٢ بطاطس اكثر بين ٦٠ - الى ٩٠ 
 انا مستعده ادفع عادي وادفع لشخص في جوني اكثر من هذه  
 القيمه ولكن الطعم صحححح موب ادفع وما ينوكل ربعه 
  
 للامانه اعجبني صوص الثوم الذي يقدم مع البطاطس 
  
 الخدمه سريعه جدااا 
 مع انهم يسفهون احيانا  
  
 يوجد قسم عوائل فيه بارتيشن وفيه بدون 
  
  
 اعتقد اني مستقبلا ماراح اكرر الزياره  
 لاني اعطيته فرصه ومازال سيى",1412,29130
1,ياخي من جد يعجز الكلام عن هذا المطعم والله قمة  لو جيت للنظافة قمة لو جيت للاكل كمان قمة يعني راااااااااااااقي,68,19606
1,بصراحه رائع ولذيذ وصحي وما يغث ويشبع والخبر بعدت اشكال,68,26150
-1,ㅑㅓ노탸ㅗ쥐뉴묘ㅣ토누타?????,68,25455
1,غريبه ولذيذه وكشخه ◠‿◠ تصلح فطور او عشا,68,25070
-1,احلى مافيه ديكوراته اما الباقي للاسف لا طعم جيد ولا اسعار معقوله  مافيه الا البطاطس حلو  بالنسبه لي ما اعتقد اني ابزوره مره ثانيه,1412,10236
-1,"جربت فرع الخبر على الكورنيش  
 الوجبة دسمه جدا جدا",1412,32860
1,اخ مشاري جرب وجبة بيرناوت وصدقني راح تغير نظرتك  لأن اللحم دائما فالوجبات يطلع ثقييييييل   اما من ناحية البطاطس ف  انا معاك لانها  شي خراافي  بس نفسسي اعرف سر حرارتها الزايده 😁👍,1412,31496
1,برجر سن تشيز من الطلبات المميزة في برجر فيول,1412,15779
-1,سيء جداً اخذت منه سادوتش دجاج والله ان طعم الدجاج فاسد,68,24923
1,من الفضل المطاعم الي تقدم السندوتشات الصحية وبعدة انواع من الخبز,68,24184
1,اعتبره احد افضل مطاعم الساندوش في الرياض ازوره بشكل اسبوعي  و بالتحديد مع اي مباره لبرشلونه,68,11119
1,أظنه من أفضل المطاعم التي تقدم السندوتشات الخفيفه والفكره انك تختار من المنيو خلطاتهم الجاهزه او تصنع خلطه خاصه من اختيارك طبعا الجميل انك تتحكم بكمية ونوع اكلك وينفع للي يتبع حميه او يحاول تخفيف الطعام واتباع حميه صحيه,68,23354
1,البرجر طعمه حلو بس المطعم ريحته زيت وبقوة، شي غريب الصراحة,1412,1176
-1,انا اعاني مع المطاعم اللي ريحتهم &quot;صنقه&quot;   عموما افضل شي عندهم ايسكريم الكراميل وتاخذه تيك اوي..   مايستاهل العنوه اصلا,1412,32684
1,انا اضم صوتي  للي يقولون ريحة المكان كلها زيت المفروض يفصلون مكان  الطبخ عن الجلسات ويزيدون مراوح الشفط  لان المكان جداً مكتوم  وضيق  بعكس فَرع الشرقيه   بس الوجبات عندهم ماعليها كلآم وهذا الي مصبرني  ع الريحه 😁  😍  وجبتي المفضله بيرناوت مع اثنين كولآ 😜 لاني مااكل اللحم ف دائماً اطلبها,1412,31496
1,المطعم اعطيه :جيد.. من ناحية الاكل والمكان ، فيه عيوب : رائحة الطبخ فيه قوية جداً ويضيفون صوص في البرجر بطعم الثوم ، والمكان لا تأخذ راحتك فيه .. اذا بتطلب منه خذه سفري احسن لك .,1412,14189
1,المطعم الوحيد الي مايغث,68,21294
1,الصراحة تقييمي للمطعم هذا هو امتياز جداً  وبصراحة  كلمات اللذة والطعن فيه ما تنوصف,68,19129
1,ساندوتش الدجاج &quot;ترياكي&quot; مع الهلابينيو + جبن+ خس +خيار+ فلفل رومي والباربيكيو صوص مررره خطير وصحي,68,3309
1,"من افضل المطاعم الي تقدم الطعام الصحي والخفيف 
  
 الباربكيو والجارلك صوص يمي يمي",68,15903
-1,المكان   سىء  للغاااااايه,1412,32085
1,"لذيذ جداً ، مكوناته طازجةو طريقة عمل البرجر صحية جداً .. 
 لا يشعرك بالتخمة فعلاً و هذا ما أحبه ببرجر فيول ..",1412,31678
1,يسلموووو قنووتشي اتبعت الطريقه الي قلت عليها واتمنى تكون صح  🌹😊,1412,31496
1,ممكن تساعدوني كيف ارد ع التعليقات  😂 وشكراً,1412,31496
1,"خير الكلام ما قل ودل 
  
 المطعم ممتاااااااااااااااااااااز وعيبة ان الاكل ما يشبع لان مافي دهن :) 
  
 ليتهم يضيفون عصيرات طازجة  
  
 تقييمي بشكل عام 
  
 9-10",68,15877
